protocol,nUavs,mobility,seed,simTime,pdr,pdr_source,totalGenerated,totalDelivered,flowMonitorDelivered,flowMonitorLost,avgDelay,throughput,avgAoI,ctrlOverhead,energyPerBit,brr,broadcasts,suppressed,totalEnergy,byzFraction,byzantineDrops,dataReceptions,duplicateReceptions,uniquePacketsSeen,rebroadcasts,rebroadcastSuppressions,redundancyRatio,savedRebroadcastRatio,broadcastPathLength,emergencyForwarded,emergencySuppressed,emergencyNonSuppressionRate
astro,20,gm3d,3004,30,95.1134,app,573,545,0,0,0.717431,45.2779,950.543,75.659,369.192,19354,19354,649,501.487,0.1,494,158593,148412,10181,9677,10,93.5804,0.103231,0.156763,818,0,100
