protocol,nUavs,mobility,seed,simTime,pdr,pdr_source,totalGenerated,totalDelivered,flowMonitorDelivered,flowMonitorLost,avgDelay,throughput,avgAoI,ctrlOverhead,energyPerBit,brr,broadcasts,suppressed,totalEnergy,byzFraction,byzantineDrops,dataReceptions,duplicateReceptions,uniquePacketsSeen,rebroadcasts,rebroadcastSuppressions,redundancyRatio,savedRebroadcastRatio,broadcastPathLength,emergencyForwarded,emergencySuppressed,emergencyNonSuppressionRate
pr,20,gm3d,3002,30,95.3875,app,542,517,0,0,0.516441,44.5781,1005.73,76.0948,373.993,11136,11136,4424,500.157,0.1,489,135224,125381,9843,5568,3786,92.721,40.4747,0.141164,577,417,58.0483
