protocol,nUavs,mobility,seed,simTime,pdr,pdr_source,totalGenerated,totalDelivered,flowMonitorDelivered,flowMonitorLost,avgDelay,throughput,avgAoI,ctrlOverhead,energyPerBit,brr,broadcasts,suppressed,totalEnergy,byzFraction,dataReceptions,duplicateReceptions,uniquePacketsSeen,rebroadcasts,rebroadcastSuppressions,redundancyRatio,savedRebroadcastRatio,broadcastPathLength,emergencyForwarded,emergencySuppressed,emergencyNonSuppressionRate
pr,20,gm3d,3005,30,78.6792,app,530,417,0,0,0.589928,36.3008,1106.73,76.2612,454.861,1174,1174,1023,495.355,0,67503,66540,963,587,376,98.5734,39.0447,0.432709,587,376,60.9553
