protocol,nUavs,mobility,seed,simTime,pdr,pdr_source,totalGenerated,totalDelivered,flowMonitorDelivered,flowMonitorLost,avgDelay,throughput,avgAoI,ctrlOverhead,energyPerBit,brr,broadcasts,suppressed,totalEnergy,byzFraction,dataReceptions,duplicateReceptions,uniquePacketsSeen,rebroadcasts,rebroadcastSuppressions,redundancyRatio,savedRebroadcastRatio,broadcastPathLength,emergencyForwarded,emergencySuppressed,emergencyNonSuppressionRate
cb,10,rpgm,3005,30,64.5614,app,285,184,155,80,0.233696,14.3701,1115.9,76.1413,572.226,118,118,553,246.689,0,15963,15693,270,59,211,98.3086,78.1481,0.898305,59,211,21.8519
